,zipcode,County,County_Name
1494,32008,12121,Suwannee
1495,32348,12123,Taylor
1496,32347,12123,Taylor
1497,32359,12123,Taylor
1498,32357,12123,Taylor
1499,32331,12123,Taylor
1500,32336,12123,Taylor
1501,32356,12123,Taylor
1502,32054,12125,Union
1503,32058,12125,Union
1504,32083,12125,Union
1505,32697,12125,Union
1506,32738,12127,Volusia
1507,32744,12127,Volusia
1508,32753,12127,Volusia
1509,32190,12127,Volusia
1510,32115,12127,Volusia
1511,32114,12127,Volusia
1512,32118,12127,Volusia
1513,32132,12127,Volusia
1514,32102,12127,Volusia
1515,32774,12127,Volusia
1516,32720,12127,Volusia
1517,32174,12127,Volusia
1518,32176,12127,Volusia
1519,32728,12127,Volusia
1520,32124,12127,Volusia
1521,32724,12127,Volusia
1522,32141,12127,Volusia
1523,32739,12127,Volusia
1524,32706,12127,Volusia
1525,32117,12127,Volusia
1526,32764,12127,Volusia
1527,32725,12127,Volusia
1528,32125,12127,Volusia
1529,32127,12127,Volusia
1530,32763,12127,Volusia
1531,32759,12127,Volusia
1532,32173,12127,Volusia
1533,32119,12127,Volusia
1534,32754,12127,Volusia
1535,32121,12127,Volusia
1536,32175,12127,Volusia
1537,32120,12127,Volusia
1538,32129,12127,Volusia
1539,32713,12127,Volusia
1540,32721,12127,Volusia
1541,32723,12127,Volusia
1542,32180,12127,Volusia
1543,32126,12127,Volusia
1544,32136,12127,Volusia
1545,32105,12127,Volusia
1546,32732,12127,Volusia
1547,32130,12127,Volusia
1548,32128,12127,Volusia
1549,32168,12127,Volusia
1550,32169,12127,Volusia
1551,32122,12127,Volusia
1552,32170,12127,Volusia
1553,32112,12127,Volusia
1554,32198,12127,Volusia
1555,32355,12129,Wakulla
1556,32327,12129,Wakulla
1557,32326,12129,Wakulla
1558,32346,12129,Wakulla
1559,32358,12129,Wakulla
1560,32433,12131,Walton
1561,32539,12131,Walton
1562,32435,12131,Walton
1563,32464,12131,Walton
1564,32567,12131,Walton
1565,32462,12131,Walton
1566,32538,12131,Walton
1567,32407,12131,Walton
1568,32459,12131,Walton
1569,32550,12131,Walton
1570,32439,12131,Walton
1571,32455,12131,Walton
1572,32461,12131,Walton
1573,32578,12131,Walton
1574,32422,12131,Walton
1575,32437,12133,Washington
1576,32420,12133,Washington
1577,32466,12133,Washington
1578,32428,12133,Washington
1579,32425,12133,Washington
1580,32431,12133,Washington
1581,32427,12133,Washington
1582,32463,12133,Washington
1583,32462,12133,Washington
