,zipcode,County,County_Name
8419,33855,12105,Polk
8420,33809,12105,Polk
8421,33812,12105,Polk
8422,33839,12105,Polk
8423,33850,12105,Polk
8424,33845,12105,Polk
8425,34759,12105,Polk
8426,33802,12105,Polk
8427,33847,12105,Polk
8428,33827,12105,Polk
8429,33804,12105,Polk
8430,33854,12105,Polk
8431,33858,12105,Polk
8432,34714,12105,Polk
8433,33831,12105,Polk
8434,32640,12107,Putnam
8435,32139,12107,Putnam
8436,32112,12107,Putnam
8437,32138,12107,Putnam
8438,32177,12107,Putnam
8439,32007,12107,Putnam
8440,32140,12107,Putnam
8441,32189,12107,Putnam
8442,32185,12107,Putnam
8443,32656,12107,Putnam
8444,32666,12107,Putnam
8445,32043,12107,Putnam
8446,32134,12107,Putnam
8447,32145,12107,Putnam
8448,32147,12107,Putnam
8449,32131,12107,Putnam
8450,32187,12107,Putnam
8451,32148,12107,Putnam
8452,32181,12107,Putnam
8453,32193,12107,Putnam
8454,32081,12109,St. Johns
8455,32092,12109,St. Johns
8456,32004,12109,St. Johns
8457,32145,12109,St. Johns
8458,32260,12109,St. Johns
8459,32084,12109,St. Johns
8460,32224,12109,St. Johns
8461,32033,12109,St. Johns
8462,32086,12109,St. Johns
8463,32095,12109,St. Johns
8464,32080,12109,St. Johns
8465,32259,12109,St. Johns
8466,32082,12109,St. Johns
8467,32085,12109,St. Johns
8468,32131,12109,St. Johns
8469,32250,12109,St. Johns
8470,34947,12111,St. Lucie
8471,34950,12111,St. Lucie
8472,34979,12111,St. Lucie
8473,34983,12111,St. Lucie
8474,34987,12111,St. Lucie
8475,34948,12111,St. Lucie
8476,34982,12111,St. Lucie
8477,34981,12111,St. Lucie
8478,34988,12111,St. Lucie
8479,34951,12111,St. Lucie
8480,34957,12111,St. Lucie
8481,34990,12111,St. Lucie
8482,34954,12111,St. Lucie
8483,34972,12111,St. Lucie
8484,34949,12111,St. Lucie
8485,34945,12111,St. Lucie
8486,34986,12111,St. Lucie
8487,34952,12111,St. Lucie
8488,34974,12111,St. Lucie
8489,34946,12111,St. Lucie
8490,34953,12111,St. Lucie
8491,34984,12111,St. Lucie
8492,34985,12111,St. Lucie
8493,32572,12113,Santa Rosa
8494,32530,12113,Santa Rosa
8495,32531,12113,Santa Rosa
8496,32564,12113,Santa Rosa
8497,32561,12113,Santa Rosa
8498,32571,12113,Santa Rosa
8499,32563,12113,Santa Rosa
8500,32570,12113,Santa Rosa
8501,32562,12113,Santa Rosa
8502,32565,12113,Santa Rosa
8503,32569,12113,Santa Rosa
8504,32583,12113,Santa Rosa
8505,32566,12113,Santa Rosa
8506,34231,12115,Sarasota
8507,34237,12115,Sarasota
8508,34275,12115,Sarasota
8509,34230,12115,Sarasota
8510,34295,12115,Sarasota
8511,34235,12115,Sarasota
8512,34236,12115,Sarasota
8513,34239,12115,Sarasota
8514,34242,12115,Sarasota
8515,34240,12115,Sarasota
8516,34233,12115,Sarasota
8517,34238,12115,Sarasota
8518,34292,12115,Sarasota
8519,34249,12115,Sarasota
8520,34266,12115,Sarasota
8521,34234,12115,Sarasota
8522,34289,12115,Sarasota
8523,34241,12115,Sarasota
8524,34223,12115,Sarasota
8525,34272,12115,Sarasota
8526,34251,12115,Sarasota
8527,34286,12115,Sarasota
8528,34288,12115,Sarasota
8529,34284,12115,Sarasota
8530,34293,12115,Sarasota
8531,34285,12115,Sarasota
8532,34287,12115,Sarasota
8533,34228,12115,Sarasota
8534,34243,12115,Sarasota
8535,34276,12115,Sarasota
8536,34277,12115,Sarasota
8537,34291,12115,Sarasota
8538,34232,12115,Sarasota
8539,34274,12115,Sarasota
8540,34229,12115,Sarasota
8541,34290,12115,Sarasota
8542,34224,12115,Sarasota
8543,32792,12117,Seminole
8544,32707,12117,Seminole
8545,32701,12117,Seminole
8546,32751,12117,Seminole
8547,32716,12117,Seminole
8548,32799,12117,Seminole
8549,32747,12117,Seminole
8550,32750,12117,Seminole
8551,32795,12117,Seminole
8552,32752,12117,Seminole
8553,32714,12117,Seminole
8554,32703,12117,Seminole
8555,32718,12117,Seminole
8556,32766,12117,Seminole
8557,32771,12117,Seminole
8558,32708,12117,Seminole
8559,32719,12117,Seminole
8560,32732,12117,Seminole
8561,32791,12117,Seminole
8562,32765,12117,Seminole
8563,32779,12117,Seminole
8564,32730,12117,Seminole
8565,32762,12117,Seminole
8566,32746,12117,Seminole
8567,32773,12117,Seminole
8568,32772,12117,Seminole
8569,32715,12117,Seminole
8570,34785,12119,Sumter
8571,34491,12119,Sumter
8572,34484,12119,Sumter
8573,34731,12119,Sumter
8574,32162,12119,Sumter
8575,33513,12119,Sumter
8576,33585,12119,Sumter
8577,32163,12119,Sumter
8578,32159,12119,Sumter
8579,33538,12119,Sumter
8580,33514,12119,Sumter
8581,33597,12119,Sumter
8582,33521,12119,Sumter
8583,32062,12121,Suwannee
8584,32024,12121,Suwannee
8585,32071,12121,Suwannee
8586,32094,12121,Suwannee
8587,32060,12121,Suwannee
8588,32064,12121,Suwannee
8589,32096,12121,Suwannee
8590,32008,12121,Suwannee
8591,32348,12123,Taylor
8592,32347,12123,Taylor
8593,32359,12123,Taylor
8594,32357,12123,Taylor
8595,32331,12123,Taylor
8596,32336,12123,Taylor
8597,32356,12123,Taylor
8598,32054,12125,Union
8599,32058,12125,Union
8600,32083,12125,Union
8601,32697,12125,Union
8602,32738,12127,Volusia
8603,32744,12127,Volusia
8604,32753,12127,Volusia
8605,32190,12127,Volusia
8606,32115,12127,Volusia
8607,32114,12127,Volusia
8608,32118,12127,Volusia
8609,32132,12127,Volusia
8610,32102,12127,Volusia
8611,32774,12127,Volusia
8612,32720,12127,Volusia
8613,32174,12127,Volusia
8614,32176,12127,Volusia
8615,32728,12127,Volusia
8616,32124,12127,Volusia
8617,32724,12127,Volusia
8618,32141,12127,Volusia
8619,32739,12127,Volusia
8620,32706,12127,Volusia
8621,32117,12127,Volusia
8622,32764,12127,Volusia
8623,32725,12127,Volusia
8624,32125,12127,Volusia
8625,32127,12127,Volusia
8626,32763,12127,Volusia
8627,32759,12127,Volusia
8628,32173,12127,Volusia
8629,32119,12127,Volusia
8630,32754,12127,Volusia
8631,32121,12127,Volusia
8632,32175,12127,Volusia
8633,32120,12127,Volusia
8634,32129,12127,Volusia
8635,32713,12127,Volusia
8636,32721,12127,Volusia
8637,32723,12127,Volusia
8638,32180,12127,Volusia
8639,32126,12127,Volusia
8640,32136,12127,Volusia
8641,32105,12127,Volusia
8642,32732,12127,Volusia
8643,32130,12127,Volusia
8644,32128,12127,Volusia
8645,32168,12127,Volusia
8646,32169,12127,Volusia
8647,32122,12127,Volusia
8648,32170,12127,Volusia
8649,32112,12127,Volusia
8650,32198,12127,Volusia
8651,32355,12129,Wakulla
8652,32327,12129,Wakulla
8653,32326,12129,Wakulla
8654,32346,12129,Wakulla
8655,32358,12129,Wakulla
8656,32433,12131,Walton
8657,32539,12131,Walton
8658,32435,12131,Walton
8659,32464,12131,Walton
8660,32567,12131,Walton
8661,32462,12131,Walton
8662,32538,12131,Walton
8663,32407,12131,Walton
8664,32459,12131,Walton
8665,32550,12131,Walton
8666,32439,12131,Walton
8667,32455,12131,Walton
8668,32461,12131,Walton
8669,32578,12131,Walton
8670,32422,12131,Walton
8671,32437,12133,Washington
8672,32420,12133,Washington
8673,32466,12133,Washington
8674,32428,12133,Washington
8675,32425,12133,Washington
8676,32431,12133,Washington
8677,32427,12133,Washington
8678,32463,12133,Washington
8679,32462,12133,Washington
